nodes,interval,blocksize,SBR,throughput,theoretical_throughput,avg_delay,avg_prop_delay,throughput_markov,waste_rate_markov,SBR_markov,throughput_simple,waste_rate_simple,SBR_simple
2096,55,5350000,0.34,0.012617169,0.018181818,2.26301,28.66219,0.018144638,3.72E-05,0.002044932,-0.502948909,0.521130727,28.66219
2096,185,5350000,0.13,0.004742985,0.005405405,2.263,27.96582,0.005402199,3.21E-06,0.000593182,-0.145761189,0.151166595,27.96582
1,190,5350000,0,0.005482698,0.005263158,NaN,0,0.005263158,0,0,0.005263158,0,0
8,70,5350000,0.06,0.013293836,0.014285714,2.26277,9.30044,0.013670543,0.000615171,0.043061986,-0.118577714,0.132863429,9.30044
512,45,5350000,0.34,0.01444549,0.022222222,2.26301,24.29889,0.022062513,0.000159709,0.007186907,-0.517753111,0.539975333,24.29889
1,105,5350000,0,0.009921069,0.00952381,NaN,0,0.00952381,0,0,0.00952381,0,0
1,60,5350000,0,0.017361943,0.016666667,NaN,0,0.016666667,0,0,0.016666667,0,0
32,155,5350000,0.1,0.006078058,0.006451613,2.26282,17.70956,0.006358844,9.28E-05,0.014379182,-0.107803613,0.114255226,17.70956
32,110,5350000,0.12,0.007826666,0.009090909,2.2628,17.83625,0.008905395,0.000185514,0.02040652,-0.153056818,0.162147727,17.83625
2096,30,5350000,0.44,0.018912139,0.033333333,2.263,29.38451,0.033205216,0.000128117,0.003843522,-0.946150333,0.979483667,29.38451
2096,195,5350000,0.12,0.004489301,0.005128205,2.263,27.79835,0.005125336,2.87E-06,0.000559392,-0.137427436,0.142555641,27.79835
8,180,5350000,0.05,0.005605869,0.005555556,2.26264,9.11832,0.005464342,9.12E-05,0.016418404,-0.045101778,0.050657333,9.11832
512,55,5350000,0.26,0.014726775,0.018181818,2.26301,23.84662,0.018076895,0.000104923,0.005770749,-0.415393091,0.433574909,23.84662
8,130,5350000,0.08,0.008133122,0.007692308,2.26293,9.42367,0.007511581,0.000180727,0.023494452,-0.064797462,0.072489769,9.42367
32,80,5350000,0.15,0.011377351,0.0125,2.2629,17.37273,0.012158378,0.000341622,0.027329783,-0.204659125,0.217159125,17.37273
8,60,5350000,0.13,0.015571951,0.016666667,2.26294,9.48997,0.015812287,0.00085438,0.051262784,-0.1414995,0.158166167,9.48997
32,175,5350000,0.12,0.004691402,0.005714286,2.2631,17.62929,0.005641839,7.24E-05,0.01267812,-0.095024514,0.1007388,17.62929
128,115,5350000,0.13,0.007427513,0.008695652,2.26299,19.3954,0.008633491,6.22E-05,0.007148542,-0.15996,0.168655652,19.3954
32,130,5350000,0.11,0.007708049,0.007692308,2.26293,18.60693,0.007553745,0.000138563,0.018013142,-0.135437923,0.143130231,18.60693
512,85,5350000,0.24,0.010024644,0.011764706,2.26298,24.05402,0.011720394,4.43E-05,0.00376649,-0.271223765,0.282988471,24.05402
1,15,5350000,0,0.069449508,0.066666667,NaN,0,0.066666667,0,0,0.066666667,0,0
512,150,5350000,0.13,0.006287846,0.006666667,2.26305,23.35808,0.006652849,1.38E-05,0.002072593,-0.149053867,0.155720533,23.35808
1,70,5350000,0,0.014881659,0.014285714,NaN,0,0.014285714,0,0,0.014285714,0,0
2096,175,5350000,0.11,0.005259746,0.005714286,2.263,27.68402,0.005710739,3.55E-06,0.000620759,-0.152480114,0.1581944,27.68402
32,190,5350000,0.06,0.004688184,0.005263158,2.26283,17.51275,0.005202105,6.11E-05,0.011600023,-0.086909211,0.092172368,17.51275
32,45,5350000,0.26,0.018125566,0.022222222,2.2629,19.32472,0.021021213,0.001201009,0.054045407,-0.407216,0.429438222,19.32472
32,100,5350000,0.15,0.008510698,0.01,2.26294,17.5237,0.009779462,0.000220538,0.022053824,-0.165237,0.175237,17.5237
1,35,5350000,0,0.029763473,0.028571429,NaN,0,0.028571429,0,0,0.028571429,0,0
512,20,5350000,0.56,0.025518877,0.05,2.26301,25.30946,0.049157847,0.000842153,0.016843059,-1.215473,1.265473,25.30946
2096,5,5350000,0.85,0.030799175,0.2,2.26299,33.09261,0.194805747,0.005194253,0.025971267,-6.418522,6.618522,33.09261
2096,180,5350000,0.18,0.004848994,0.005555556,2.26302,28.4227,0.005552113,3.44E-06,0.000619619,-0.152348333,0.157903889,28.4227
32,95,5350000,0.12,0.008430942,0.010526316,2.26296,17.48493,0.010282493,0.000243823,0.023163191,-0.173525579,0.184051895,17.48493
2096,165,5350000,0.16,0.005385209,0.006060606,2.263,27.75572,0.006056606,4.00E-06,0.000660086,-0.162155879,0.168216485,27.75572
8,50,5350000,0.15,0.018603172,0.02,2.26311,9.69932,0.018742552,0.001257448,0.062872378,-0.1739864,0.1939864,9.69932
1,165,5350000,0,0.006313414,0.006060606,NaN,0,0.006060606,0,0,0.006060606,0,0
8,155,5350000,0.1,0.006352191,0.006451613,2.26273,9.2145,0.006327306,0.000124307,0.019267647,-0.052996774,0.059448387,9.2145
1,40,5350000,0,0.02604303,0.025,NaN,0,0.025,0,0,0.025,0,0
512,135,5350000,0.13,0.006626986,0.007407407,2.26297,23.53503,0.00739022,1.72E-05,0.002320326,-0.166926148,0.174333556,23.53503
512,165,5350000,0.13,0.00544061,0.006060606,2.263,23.24379,0.006049243,1.14E-05,0.001874956,-0.134810848,0.140871455,23.24379
128,40,5350000,0.27,0.016324479,0.025,2.26304,20.24732,0.02446363,0.00053637,0.021454782,-0.481183,0.506183,20.24732
8,145,5350000,0.07,0.007225406,0.006896552,2.26293,9.31226,0.006753,0.000143551,0.020814965,-0.057325931,0.064222483,9.31226
128,80,5350000,0.22,0.010748649,0.0125,2.26298,19.39886,0.012371527,0.000128473,0.010277862,-0.22998575,0.24248575,19.39886
2096,35,5350000,0.46,0.016378737,0.028571429,2.26297,29.37651,0.028477327,9.41E-05,0.00329355,-0.810757429,0.839328857,29.37651
2096,65,5350000,0.31,0.010088651,0.015384615,2.26298,28.37073,0.015358266,2.63E-05,0.001712731,-0.421088154,0.436472769,28.37073
128,150,5350000,0.12,0.005826273,0.006666667,2.26296,18.90331,0.006631057,3.56E-05,0.005341499,-0.1193554,0.126022067,18.90331
512,130,5350000,0.16,0.006559907,0.007692308,2.263,23.58931,0.00767373,1.86E-05,0.002415127,-0.173763923,0.181456231,23.58931
2096,160,5350000,0.15,0.00518167,0.00625,2.26301,27.86707,0.006245728,4.27E-06,0.000683445,-0.167919187,0.174169188,27.86707
32,90,5350000,0.18,0.009378442,0.011111111,2.26282,17.63061,0.010837181,0.000273931,0.024653746,-0.184784556,0.195895667,17.63061
512,35,5350000,0.38,0.016802507,0.028571429,2.26304,24.08346,0.02830976,0.000261668,0.009158385,-0.659527429,0.688098857,24.08346
8,55,5350000,0.1,0.015249109,0.018181818,2.26337,9.50822,0.01716308,0.001018738,0.056030582,-0.154694909,0.172876727,9.50822
1,45,5350000,0,0.023149327,0.022222222,NaN,0,0.022222222,0,0,0.022222222,0,0
128,45,5350000,0.33,0.015926684,0.022222222,2.263,19.6972,0.021809939,0.000412284,0.018552761,-0.415493333,0.437715556,19.6972
512,90,5350000,0.2,0.011016901,0.011111111,2.26299,24.13471,0.011071454,3.97E-05,0.003569173,-0.257052333,0.268163444,24.13471
32,50,5350000,0.24,0.016302089,0.02,2.26301,17.63055,0.019112468,0.000887532,0.044376592,-0.332611,0.352611,17.63055
512,100,5350000,0.18,0.008519331,0.01,2.26302,23.88303,0.009968212,3.18E-05,0.003178758,-0.2288303,0.2388303,23.88303
2096,150,5350000,0.2,0.005890938,0.006666667,2.26299,28.25215,0.006661739,4.93E-06,0.000739082,-0.181681,0.188347667,28.25215
1,170,5350000,0,0.006127722,0.005882353,NaN,0,0.005882353,0,0,0.005882353,0,0
2096,50,5350000,0.34,0.01378212,0.02,2.26298,28.48133,0.019955295,4.47E-05,0.002235231,-0.5496266,0.5696266,28.48133
32,135,5350000,0.07,0.007633157,0.007407407,2.26288,16.75913,0.007291678,0.000115729,0.015623409,-0.116734296,0.124141704,16.75913
8,45,5350000,0.13,0.018496089,0.022222222,2.26304,9.52476,0.020697757,0.001524466,0.06860095,-0.189439111,0.211661333,9.52476
1,120,5350000,0,0.008680937,0.008333333,NaN,0,0.008333333,0,0,0.008333333,0,0
1,160,5350000,0,0.006510671,0.00625,NaN,0,0.00625,0,0,0.00625,0,0
8,150,5350000,0.05,0.006295698,0.006666667,2.26303,9.13025,0.006535148,0.000131519,0.019727862,-0.054201667,0.060868333,9.13025
128,100,5350000,0.11,0.007943358,0.01,2.26295,19.07781,0.009919138,8.09E-05,0.008086211,-0.1807781,0.1907781,19.07781
32,85,5350000,0.18,0.011080598,0.011764706,2.26306,17.76306,0.011455293,0.000309413,0.026300073,-0.197212471,0.208977176,17.76306
512,110,5350000,0.21,0.00735004,0.009090909,2.26304,23.40585,0.009065163,2.57E-05,0.002832043,-0.203689545,0.212780455,23.40585
32,160,5350000,0.07,0.005057944,0.00625,2.26291,17.38252,0.006164546,8.55E-05,0.013672592,-0.10239075,0.10864075,17.38252
2096,10,5350000,0.74,0.028328256,0.1,2.263,31.35835,0.098769489,0.001230511,0.012305105,-3.035835,3.135835,31.35835
2096,105,5350000,0.18,0.00716505,0.00952381,2.263,27.85357,0.009513896,9.91E-06,0.001040935,-0.255748286,0.265272095,27.85357
2096,130,5350000,0.18,0.006524942,0.007692308,2.263,28.09099,0.007685785,6.52E-06,0.000847922,-0.208392231,0.216084538,28.09099
128,175,5350000,0.07,0.004675216,0.005714286,2.26303,19.31159,0.005687558,2.67E-05,0.004677314,-0.104637657,0.110351943,19.31159
8,195,5350000,0.02,0.004645116,0.005128205,2.26325,9.21725,0.005049642,7.86E-05,0.01531988,-0.042139744,0.047267949,9.21725
512,75,5350000,0.21,0.010189684,0.013333333,2.26299,23.64257,0.013277391,5.59E-05,0.004195672,-0.301900933,0.315234267,23.64257
32,195,5350000,0.1,0.004821202,0.005128205,2.26288,17.73317,0.005069514,5.87E-05,0.011444844,-0.085811128,0.090939333,17.73317
1,75,5350000,0,0.013889527,0.013333333,NaN,0,0.013333333,0,0,0.013333333,0,0
32,40,5350000,0.24,0.019088148,0.025,2.26304,17.43256,0.023628805,0.001371195,0.054847807,-0.410814,0.435814,17.43256
